0	An excellent introduction to computer science. I entered the class with zero coding experience, and now exiting the class, I have a great deal of coding knowledge. The assignments are difficult but all very completable given enough effort. This is a must-take class for all Stanford students and although I don't plan on majoring in CS, I'm glad I took it.
0	Great intro to cs donEt be intimidated to take it
0	If you are considering taking 106A, take it! CS 106A is a Stanford must-do at this point, and I've definitely seen that, with people from all different majors and educational backgrounds dabbling into coding through this class. If you have had previous experience, I would steer you away from taking the class and advise that you jump into 106B. Otherwise, the content will likely feel repetitive, slow, and boring. If you're new to programming, it's hard to predict how difficult the course will be. In essence, CS is just puzzle solving, so if that's something you're good at, you might excel; for others, you might find the class to be rather tough. Either way, give it a shot! If nothing else, you will walk away from this class a rather capable Python programer, which is an invaluable skill in today's economy.
0	Great professor, weird course format but definitely conducive to learning.
0	Will be very hard if you don't have any prior CS experience. Highly recommended going to OH, LiAR, and section.
0	Extremely well taught and very good for beginners. If you kind of know what you're doing, you might want to start at 106b.
0	"This class has a steep learning curve at first but if you study a good deal for the midterm, it should ""click"" for you eventually and the rest of the assignments should get easier."
0	CS106A with Nick Parlante is a fantastic class and very well taught. I had never taken any sort of programming before and was very nervous but found everything to be super approachable. If you have never coded before expect a bit of a learning curve, but everything is very doable. Take the time to sit down with the problem sets and figure them out. Exams are very doable and fair. I really ended up enjoying everything by the end.
0	This class was really fun; however, you cannot fall behind on work or you will get lost.
0	Take it!!! I was really nervous about taking this course but it's so well taught and has so many amazing resources to ensure that all students succeed!
0	great, kind, thorough into to programming
0	Take this course with your friends! You can go to classes together and it'll motivate you to do better in the course. It doesn't matter if you've never coded before, you can still learn but go to office hours if you need help even if its on the first week. Also, stick to the pace! Always aim to submit before the late days but if you need to use it that's ok too!
0	As someone who has no experience with coding, this course was difficult but amazing. I feel like I learned so much. Despite not performing well on the final and struggling through the last few assignments, I am so grateful to have taken it.  You feel so accomplished.
0	This is a fantastic introductory course for people who have no coding experience. Nick is a fantastic lecturer, and class is always so engaging. I appreciate how he incorporates humor and quirk into his lectures. The gradual progression of the course material is so intentional in the sense that it builds off of previous knowledge. The homework assignments are very straight-forward and oftentimes the data being processed is very interesting.
0	Absolutely take this class! It is a great introduction to coding and a Stanford must.
0	This class is made really well to make the students get interested in CS.
0	Loved it
0	Great teaching instructions, material is interesting and informative, assignments can be rough and frustrating but results are often very fulfilling and cool
0	This is a great course if you've never done any coding before. It starts off with the basics and by the end of the quarter, you will have a good understanding of python and coding. The instructors are very helpful as well and really want to see you succeed.
0	This is a great course for being introduced to programming and computer science. If you have a programming background you probably don't need to take this, but it still can be useful.
0	It is a heavy work load but super fun and interesting, make sure you take it with other classes that are going to be easier, try not to combine CS106A with other STEM's.
0	It was a very fun class and I would recommend you take it.
0	This is great course as an introduction to coding in general and Python in particular. Weekly HWs which can be long but are well structured and important to learning the concepts taught in class.I have MATLAB experience so this was quite easy for me. I spent about 10 hours per week in total on this class. Someone brand new to CS would spend considerably more.
0	Great course! Learned a lot and showed that coding is a lot more accessible and less scary than it might seem.
0	As somebody who has never coded before, it was a tough introduction. I thought it was going to be easier than it was, and it was definitely hard seeing people with coding experience get the hang of it so quickly. At the end of the day, I think I am glad that I took it and got a basic understanding of coding, but be prepared to put in many hours if this is your first time learning cs.
0	This course and its level of difficulty is completely dependent on your comfort with math and if you have previous experience with cs. This class is not very accessible to non-stem majors unless they have taken high-level math classes. The instruction can sometimes be spotty as Nick does not understand that some things must be explained more in depth and this can make it so you have to do a lot of self-teaching. Section is helpful if you have a good TA.
0	Great introductory course. The instruction is great, and there is tons of support at all times, especially when the material becomes difficult.
0	You get out what you put in! Make the most of LaIR from the beginning!
0	This is a great class for anyone who has zero background of coding experience. The curriculum is well constructed and projects are super fun with detailed instructions. Sections are great and office hour is available.
0	great course, would recommend
0	It's a classic for a reason. Great instruction and a culture of helpfulness amongst students taking it.
0	I am not a CS major, and I absolutely loved the class! Nick Parlante is an amazing lecturer!! I can't rave about this class enough.
0	I would highly recommend taking it. It is a great intro to cs and you will learn a lot.
0	If you have no experience at all like me you are guarenteed a B in this class. If you put in the work and time then you will get an A for sure. USE LAIR!! Overall, good class but for an intro class definitely moves way too fast
0	Its a great class! Its a lot of work but definitely take it! The teaching team is incredible. They make it worthwhile in and of itself.
0	Would 100% recommend for everyone, especially those that have no experience with coding!
0	It's a fantastic introduction to the coding world. As someone who had zero coding experience prior to the course, I was very intimidated at first however I quickly realized the welcoming nature of both the teaching staff and the course content itself.
0	Great introduction to programming!
0	TAKE IT!!!!
0	Take it for sure regardless of what you are interested in majoring in or studying. The things you learn in this class are very applicable to the real world and it's nice to learn at least a little bit about the fundamentals of programming.
0	Very good class, content and learning environment. Take it!
0	tough course for introductory class, make sure you don't fall behind, attend all lectures
0	This course is super well taught and fun. It's a wonderful introduction to coding. I definitely recommend taking it if you even have a sliver of interest in coding.
0	This class is hard if you don't have a background in programming, but there are a lot of resources available to help you. Make sure you will have time to take advantage of those resources (office hours, LAIR, etc) to get the homework done and do well on exams. Nevertheless, I learned a lot. I won't be continuing to higher div CS classes, but a humanities major interested in data visualization, I'm happy I didn't shy away from the class.
0	I would highly recommend this course. It is probably the most well structured class I have ever taken and each aspect (lecture, lecture note, section, and p-sets) taught me so much.
0	This course is tough, but the instruction of nick is fantastic and despite struggling through the course i enjoyed lecture a lot!
0	It's a lot of fun! Highly recommended
0	This course is awesome. The problem sets can be frustrating at times, but as long as you pay attention in class you will have all the tools to complete them. Nick is an extremely intelligent professor and very fun to listen to.
0	I had no idea what programming is about essentially, but after this class, I got really motivated to explore it more. It is pretty accessible, fun, and engaging. Start your homeworks with ample time so you can get help and make sure you understand everything along the way.
0	Very easy intro computer science class. The assignments are fun and the professor is excellent.
0	This is probably the best-taught class I have ever taken and certainly my favorite class at Stanford so far. I had no coding experience coming into the class, but the way the class was taught was so approachable that it made me feel that I was being guided every step of the way.
0	A great intro class into CS. Stay on top of your homework and try to start it early.
0	I think it gives you a really good background about how to approach coding problems. The p-sets can definitely be challenging but with hard work, you should be able to do it!
0	Definitely doable.
0	They do a great job of explaining the course and the work. However, it is still pretty difficult if you haven't done any coding previously. It's like learning another language. Lair is extremely helpful.
0	To be honest I took the course as a prerequisite to a prerequisite to the course of my interest. But it turned out to be a real gem. The course is matured and well taught. I knew something about Python before however it helped reveal some lacunas in my understanding. Please pay attention to Nick` s remarks and links shared: if he pays attention to something in the past it` s really cool and gives you a perspective of CS evolution in the last few decades. Nick can teach you on outdated soft (Tkinter) if it` s the best available learning path. Be ready  for that strange feeling after the course when reality will dissolve into pixels, packets, decomposition and dicts!
0	Regardless of if you are planning to be a computer science major or not, I would absolutely recommend this course! The teaching staff is extremely open and helpful, the concepts are manageable to grasp, and the assignments are reasonable.
0	Great course! Pay attention to detail during exams, small mistakes can get you docked a lot of points. get started on psets early, there's lots of resources for help but it's less stress the earlier you start. Overall, very fun to learn and empowering, especially if you haven't taken a CS course before.
0	This course is extremely organized, well-taught, and run by an incredible and supportive teaching team. All the resources are there; you just have to be willing to utilize them and really put in the time and effort, especially if you've never coded before.
0	I won't lie and say that this class is easy. But if put in the time and dedication, the material is given to you in a way that allows you to succeed. Read the homeworks carefully. If you've never taken a single coding class before like me, it can be intimidating in the beginning... but hang in there. You'll be doing some really cool stuff by the end.
0	If you have no programming experience, DONT WORRY! This class is the perfect intro - I went from nothing and feel like I'm very proficient in python. Also inspired to take 106B even though it doesn't count for my major.
0	This is a great class that gives you important skills
0	Take it if you have any curiosity pertaining to computer science but limited experience.
0	This course is very accessible to those who have little to no prior experience with coding or programming. Nick Parlante keeps lectures relatively jovial.
0	This class isn't as approachable as many people make it out to be, especially if you don't have a good technical background. If you don't have a technical background at all, I recommend prioritizing this class for the quarter. You should be fine then.
0	Must take. It's worth trying, even if programming isn't in your future plans. Can be very difficult and frustrating but it's a great way to build a new form of thinking and push your abilities of problem-solving. LaIR is incredible and should definitely be used, especially for more challenging assignments. Practice exams and materials (warm-ups) are phenomenal resources, especially for exams. Thus, exams are manageable for sure.
0	CS 106A is an incredibly well-organized course, and everyone at Stanford should take it. The course is quite easy, even for someone with no programming background, since it is so well-organized and there is a wealth of support. For those with programming experience, it won't hurt to take the course, but it definitely will be very straightforward. It doesn't prepare you that well for CS 106B, but provides a good, basic overview of CS. If you take 106A and love it, however, that doesn't mean you'll love all of CS E 106A is meant to draw you into CS with exciting, visually appealing, and relatively easy problem-solving assignments. Overall, highly recommend, and don't be scared of it!
0	I recommend the course if the student is interested in Computer Science. The course is very informative and one will not leave disappointed with the amount of knowledge that is gained from the course.
0	It is somewhat beginner friendly, but still a great class to take. Also time consuming.
0	There's lots of resources to help you if you get stuck in this course. This class is suitable to those with no coding experience. The examples in class are much easier than the homework, but there's lots of support for you as well.
0	This class is engaging, but is extremely fast-paced without much individualized support at all. Section leaders do not offer office hours, LaIR is only offered at night and has very long wait times, and the only time to ask questions during class is after lecture.
0	Definitely take it!
0	This is not a beginner friendly course if you tend to learn slowly. The class is fast paced and hard, but if you understand and remember everything, you will learn a lot; still, you will learn a decent amount regardless. The assignments are time consuming, but the slides/notes provided for lecture are detailed and clear to read.
0	This was such a great introduction to computer science! I loved this class and the assignments were all fun.
0	Staff is very nice and understanding. The course does get harder as the quarter starts to wrap up however i think youEll be okay if you stay on top of your work. It can really bite you in the behind if you slack off.
0	If you've had substantial programming experience in the past, you should talk to someone in the CS department about whether or not you should take this class. There's a chance that you should skip this class and go straight to CS 106B. This class is designed for people who don't have any programming experience. I came into this class with ~5 years professional software engineering experience. While I absolutely do not regret taking CS 106A, if you are in a similar situation, you may want to consider skipping ahead to CS 106B.
0	I would not recommend this course to beginners in CS. This course is very challenging and should have prerequisites. The class moves very fast and is not easy to keep up with unless you are very on top of the material.
0	Take this class. The teaching is incredible and the material is super interesting. I think everyone at Stanford should take CS106A.
0	This class in very interesting! It starts with a simple robotic game and will make you gradually learn and fall in love with programming. If you want to learn some simple but useful coding, I suggest to take this class!
0	Take it for sure even if you have no programming background or even a desire to go into CS. I think it is catered to beginners very well. The professor is excellent and so is the entire teaching team. There are also a lot of helpful resources like LaIR.
0	It's not too bad if you do the work - coming from someone who has never coded before!
0	If you have no coding experience, you will have to do some additional work. Clear your plate for this course because it takes a lot of your time.
0	This is a great class, and I would highly recommend!
0	Very good class, taught at a good pace but a lot of work.
0	It's a great course!
0	This class is an excellent introduction to coding. The pace is quick, but pretty easy to stay on top of. I would definitely recommend it to anyone interested in the field of computer science.
0	TAKE THIS CLASS! 106A is an incredible course for anyone, regardless of your major or background (I had zero previous experience coding before 106A). The instruction is fantastic, the programming is fun, and Python is an incredibly useful skill to have. Nick is extremely knowledgeable and makes lectures very fun, and the weekly homework assignments are fairly easy because the concepts are so well-taught. Definitely my favorite class at Stanford so far!
0	I would say that if it's your first time coding, this class is great for beginners but definitely requires extra practice like going over the lessons and working over the experimental server. It's definitely doable, but LaIR is a great resource.
0	Standard intro CS course... dedicate time to it, and it's very doable!
0	For someone who has never taken CS before, I found the class to be somewhat difficult. Be prepared to put in quite a bit of work but the end result is very rewarding.
0	Take this course because it provides an accessible introduction to CS and leaves you with real skills.
0	Take this class! As long as you don't get behind on lectures this class is very easy to succeed in, and is super cool to learn about coding.
0	I really enjoyed this class and I believe it has definitely prepared me to pursue the next step in my computer science education. I believe I can actually implement some of the things I learned in this class at my place of work. While I am still a CS novice programmer, I couldn't have asked for a more supportive environment to master the fundamentals needed to more up the computer science complexity curve.
0	Find a group to work on psets with!
0	Excellent course - a must-take for beginners interested in computer science!
0	Nothing
0	I would take this class even if you have absolutely no idea how to do any form of coding.
0	Take it! You might find it super enjoyable. But don't start assignments too late.
0	This is an amazing course that I think every Stanford student has to take - a no brainer for sure, even for humanities focused students who might want a fun class in STEM/CS.
0	The course is extremely well taught, but it starts out a little difficult as you get the hang of programming. As you get more experienced, though, the class and assignments get easier. Truly an introductory course.
0	I really struggled with this class even while attending every lecture and watching the recorded lectures, and I'm not sure how else I could have done better, because LAIR was not very helpful when I went.
0	Definitely take it! Took it with some prior coding experience (did not think I would have felt confident enough to go straight to 106B) and there's still a lot you can learn. I got through just fine by looking at the lecture notes. P-sets are interesting to work on (watch out for Babynames, that's longer) but occasionally instructions may be slightly unclear E just ask for clarification. Overall would 100% take again.
0	Great introduction to python, though the pace of the course is perhaps a little bit slow
0	very good intro class, especially if you have no experience in coding. well taught and nick makes it easy to understand
0	Good motivation to begin learning programming--I recommend doing a lot of the learning on your own and use the notes as a resource to complete the homeworks.
0	Incredible class! Very well taught, engaging, homework assignments are manageable and fun!
0	its a great way to learn a different type of material
0	I would highly recommend this course to anyone interested in programming or dipping their toes into the realm of CS. It's incredibly well-taught and will challenge you in very insightful ways.
0	pray u get a understanding SL tbh but nick is greatttt
0	There is virtually nothing to be said about this class that has not been said before. I went in skeptically suspecting that the class wasn't as good as people hyped it up to be, but all of my expectations were met (and more). I love Nick!
0	absolutely
0	The lectures were amazing and the section leaders are extremely helpful. I was not used to the fast-paced nature of the lectures and homework assignments and had a difficult time adjusting because I was taking other heavy classes. Be prepared to dedicate a lot of time to this class.
0	It helped me learn to code, and I recommend it I think if this is down your lane of interest and bandwidth hopefully
0	This class is really well taught and a good intro to computer programming. The assignments are interesting and achievable with what is taught in lecture. As a non-STEM major, I assumed this class would be somewhat inaccessible, but that was not the case at all. The course is designed to be enjoyable for all, even if you have never coded before. That being said, if you have previous coding experience (even if in another programming language) it will make the material much easier, as the main focus is not Python syntax but the logic of programming.
0	"CS106A with Nick Parlante was the perfect freshman year winter quarter experience and honestly the most organized class I have ever taken. After taking this class, I feel like I have a very thorough of understanding of Python, which I know is only the tip of the ""CS iceberg"" yet has encouraged me to sign up for CS106B in the spring and possibly continue on to a CS minor or major in the future! I am so glad I decided to take this class the time I did. It has been a LOT of time and effort on my part, but also it has been such an overwhelmingly positive experience :) I especially recommend going to all IG's offered and attending LAIR often to get your questions answered."
0	Take it! I had no background in computer science at all and it was a great intro class.
0	You go to a top computer science university, might as well take a CS class. You learn the basics of coding, but the psets will take a while.
0	This class is an exercise in cold, logical thinking. It is very well-organized and manageable for the attentive student, but if you have a lot else going on this quarter you may be tempted to try and cut corners, which could lead to frustration or diminish learning. The tests look a lot like homework and practice problems.
0	Great class that really starts at the beginning and builds up your skills! You will be surprised by your level of improvement over the course of the quarter. Looking back and reflecting on all you have learned and all the assignments you have completed is rewarding.
0	This is a great introductory course for people who have never coded before. As a person who really liked logic puzzles growing up, I found the assignments kind of fun. Nick is very clear in his explanations. This class if very doable if you put in the work to try to understand exactly what you are doing with your code.
0	take it! super organized and you will learn a lot
0	Honestly, take it. I was not planning to take 106A ever and I felt like I was abandoning myself by enrolling in it, but I enjoyed it a lot and feel quite accomplished after finishing it. Nick is great and if you have a good section leader, even better. Just start the assignments when they're assigned and it shouldn't be too stressful. There's a ton of help available to you on all assignments.
0	Well-organized and well-taught class, and many people take this course for obvious reasons. The amount of hand-holding/practice problems/simulations they provide also shows how much the school cares about the CS program and how so many people switch majors from virtually any major to CS.
0	Highly recommend! Worth the time!
0	If you've never coded before and you're taking a heavy course load, I would say it might be a bit more difficult than what people generally say.
0	Don't hesitate to seek help at Lair and Ed.
0	It's really an awesome course, and CS is so applicable. Definitely recommend
0	have a good time
0	Would highly recommend taking it!
0	If you are interested in improving your skills and bettering your understanding of python, take this course.
0	This is a very well taught class which helps to expand your CS knowledge. While it can be challenging at times, it is very fulfilling and interesting.
0	It's 106a. Super polished. Good intro.
0	I think this is a great course to take, it's not too difficult, and the professor and TAs want you to do well. It provides good, surface level information that will give you foundational knowledge of coding logic. I think it's good information to have even if you are not planning to major in computer science or STEM at all.
0	Watch lecture
0	It's good. Not too difficult and some parts are pretty fun. Would recommend to any Stanford student.
0	Such a fantastic class, no matter what you want to study, you should probably take this course. Pedagogically impeccable and so much fun.
0	Absolutely take it. I was a senior who had barely done any programming, but I like to think that I'm a very logical thinker (e.g. I also like law, debate, and political theory). I thought I wouldn't be a good programmer but was persuaded by my friends to take CS106a before I graduated. I really enjoyed the class, found the instruction very enjoyable and the assignments were all very doable and very interesting. Wish I'd taken it earlier.
0	Awesome class! A must take if you're into puzzles/problem solving, and the weekly problem sets are extremely applicable to everyday life.
0	This class is one of the best classes I have taken so far. It really engages your critical thinking and Professor Parlante is awesome.
0	"@ My fuzzies, you can take this class. It definitely exercises a different part of your brain, specifically your logic and problem solving skills. It really made sense that python is called a ""language"", as you are learning grammar (syntax), and words specific to Python code. This aspect is honestly pretty fuzzy by nature. The teaching within this class feels very polished, like you are the hundredth class to be taught by that professor, and whatever problem you run into, they've seen it before. I spent a looooot of time in LaIR and Black LaIR. There are some days where you will get the assignments right away, and other days where you will curse the day that you signed up to take 106a. There were many nights I had to go to Lair instead of hang out with friends, or miss Friday night events because I was sweating over CS. Try your best to keep up with the material as much as possible/do the hw yourself as much as possible. I admittedly relied on the resources a little too much, and had a lot of catchup to do at the end, which was hard to manage. Overall a good class, but would definitely balance it out with non-PSET classes. You can do it!"
0	I was so intimated by CS (I had never done ANY coding before) but this is a great introductory course! The material is present in a very organized fashion and the tests are very reasonable in this difficulty level.
0	Take it!! I was super nervous for this course because I don't have coding experience, but Nick lectures so well and explains everything in great detail. The class is organized and taught so well, they want you to succeed.
0	Very interesting class and good introduction to CS
0	Strongly recommend. Great introduction to Python coding and not too repetitive if you have slight experience with coding.
0	Genuinely thought this class was amazing. Nick was a great lecturer and was very entertaining. Juliette was a wonderful head TA. Lectures were the perfect pace (never left feeling confused, but it wasn't boring). The course was well organized with plenty of practice problems and the homework assignments felt meaningful (I enjoyed all of them and it didn't feel like work). Prior to this class, I had never coded, but now I'm planning on taking more CS.
0	CS 106A is a very well-oiled machine.; can't go wrong with it. I had no prior programming experience, but I greatly enjoyed it, 10/10 would recommend
0	CS106A is very fun! Nick is a great instructor and the teaching staff is very supportive. The sections do go a little too slow, but it is always good to review the material slowly
0	MUST TAKE
1	Definitely be prepared to put in the work
1	Yeah this course is hard and a big step-up from 106a. Be prepared to spend 10+ hours on some coding assignments. However, it is doable! There are a lot of resources available to help you throughout the course. LAIR is an awesome resource to help you with debugging. Section is also a great time to get your questions answered and to solidify what you have learned in lecture.
1	Take it as a beginner course to get the hang of C++, and popular algorithms.
1	Do it! Although the course might be more challenging with Keith teaching it, you learn so much more than in other quarters!
1	"The curriculum of CS 106B, along with the expectations, demands, difficulty, etc, famously vary between instructors. It's well known that Keith's version of CS 106B is considered to be the most difficult, as he spends more time on recursion and asks more out of students, and the exams seem to be harder than in other quarters. But if you intend to continue taking CS classes past CS 106B, consider this before you plan your schedule away from Keith - completing Keith's version will make you far better prepared for later courses such as CS 107 and CS 161, and taking an ""easier"" variant will put you at a distinct disadvantage later on in classes, interviews, and real-world programming. It's a good idea to invest in understanding CS fundamentals as much as possible."
1	Keith is a fantastic teacher. His class is difficult but he lectures well and you learn a huge amount.
1	It is not meant to be easy especially if you have no prior experience other than 106a, but it is very useful and fun.
1	One of the few courses I can actually say the teaching was excellent. And Keith is a brilliant lecturer, and though his homework is harder than normal, it really helps you to learn
1	Keith is an amazing lecturer and I was continually astounded by the quality of instruction. As I'm sure you've heard, the assignments can be quite rough; in my opinion, though, it's not unmanageable if you plan ahead and manage your time correctly. I would highly recommend the course to anyone interested in learning basic programming
