0	This course is very well taught and if you have any interest at all in trying CS then absolutely take it. Pay attention in lectures and assignments shouldn't be too bad and the exams are very fair.	CS-106A
0	Go to all the lectures.	CS-106A
0	This class is very well structured.	CS-106A
0	I highly recommend taking this class, especially if you have never coded before. You'll gain exposure to an amazing field and possibly discover a passion for it. There are so many resources that will help you along the way too.	CS-106A
0	Pace yourself on the homework assignments. Just reading over the directions the day it's posted is a good start because you can think about it here and there for the rest of the week.	CS-106A
0	take it!	CS-106A
0	Nice class	CS-106A
0	Great intro to computer science and fantastic instruction	CS-106A
0	This class was super fun. Don't take it with a heavy course load though. It can be a lot of work, especially if you have no cs background.	CS-106A
0	I really liked this course! It was a lot of fun, and nick was fun and engaging. Not too challenging, but very rewarding. Give yourself 2-3 days for assignments, and try to go to lair when you need it!	CS-106A
0	It's a great intro course to python. Just make sure to watch lectures and ask questions when you get the chance	CS-106A
0	Homeworks are very hard if you have little or no coding background experience.	CS-106A
0	Really take time to work through p-sets and the experimental server	CS-106A
0	Course is very beginner friendly! Beneficial to have a group of friends to take class with, if you are a slow learner like me. Hearing other people think about CS topics in different ways will engage your learning. Weeks 3-5 are definitely the roughest, plan your time accordingly. Take advantage of LaIR, not just debugging, but conceptual help too!!	CS-106A
0	.	CS-106A
0	Take this, I took it with no prior experience and it was an awesome intro.	CS-106A
0	It's a fun class to take, I did learn a lot about how coding works. As a student who had never had any coding experience prior to this class, I would say that most of the topics are engaging and Nick Parlante is a fun instructor that sprinkles bits of humor into his lectures. However, he is also extremely experienced, so for a beginner (like me), it would sometimes be difficult to apply what we learned in lectures to the homework. Nonetheless, I would encourage people to take this class, but just know that it will be more difficult for those who have little to no experience.	CS-106A
0	It is a great course, you will learn a lot. A huge portion of the class has no background in coding and still did great. It is a bit fast-paced but still the homeworks are fun and the tests are super fair	CS-106A
0	It is a fantastic introduction to computer science and I highly recommend it.	CS-106A
0	Best course. Must take it while you are at Stanford.	CS-106A
0	You probably will	CS-106A
0	I really enjoyed the class, it is really well organized and challenging.	CS-106A
0	I had no background in coding by the course is very well designed and makes it easy for someone with no experience. Professor Parlante is excellent and there are abundant resources to help students.	CS-106A
0	Take it!	CS-106A
0	TAKE IT. You won't regret it. It's best class I've ever taken.	CS-106A
0	Really recommend	CS-106A
0	This course is an amazing introduction to computer science, friendly to students of all backgrounds. I would 100% recommend this class to anyone even remotely interested in cs. Plus Nick Parlante is an amazing lecturer with funny jokes.	CS-106A
0	As long as you attend lecture and understand the homeworks, you will do well in this class. Well-structure and lecture notes are always online as well.	CS-106A
0	This class is very challenging but is definitely something you should take if you want to get the introduction to computer science. The teacher also explains all the concepts very well.	CS-106A
0	Great introduction to coding for those who have absolutely no experience in it. Lectures are extremely clear and Nick is a great professor. If you like little puzzles, you'll enjoy this class.	CS-106A
0	Amazing class for someone wanted to get started in python or wants a review. I had some coding familiarity going in and was taking the class for fun, and it's indeed super fun. The teacher is engaging, the assignments are well designed, and the midterm/ final are fair and reflective of what is covered in class. A must take!	CS-106A
0	This is a great introduction to Python programming. While you won't finish the course ready to do everything you might desire with Python, the class seems to lay a good foundation for the basics. I think it's a great place to start, especially if you are new to programming.	CS-106A
0	Very fun class, great teacher, exciting content!	CS-106A
0	It is very fast paced and you can get left behind quickly.	CS-106A
0	An excellent introduction to computer science. I entered the class with zero coding experience, and now exiting the class, I have a great deal of coding knowledge. The assignments are difficult but all very completable given enough effort. This is a must-take class for all Stanford students and although I don't plan on majoring in CS, I'm glad I took it.	CS-106A
0	Great intro to cs donEt be intimidated to take it	CS-106A
0	The course moves fast. Lectures, while they can be a bit dull, are super useful at understanding the content and progressing forward. Nick is also an incredible teacher, making lectures more interesting and including real world applications of how coding can be used.	CS-106A
0	If you are considering taking 106A, take it! CS 106A is a Stanford must-do at this point, and I've definitely seen that, with people from all different majors and educational backgrounds dabbling into coding through this class. If you have had previous experience, I would steer you away from taking the class and advise that you jump into 106B. Otherwise, the content will likely feel repetitive, slow, and boring. If you're new to programming, it's hard to predict how difficult the course will be. In essence, CS is just puzzle solving, so if that's something you're good at, you might excel; for others, you might find the class to be rather tough. Either way, give it a shot! If nothing else, you will walk away from this class a rather capable Python programer, which is an invaluable skill in today's economy.	CS-106A
0	Great professor, weird course format but definitely conducive to learning.	CS-106A
0	Will be very hard if you don't have any prior CS experience. Highly recommended going to OH, LiAR, and section.	CS-106A
0	Extremely well taught and very good for beginners. If you kind of know what you're doing, you might want to start at 106b.	CS-106A
0	CS106A with Nick Parlante is a fantastic class and very well taught. I had never taken any sort of programming before and was very nervous but found everything to be super approachable. If you have never coded before expect a bit of a learning curve, but everything is very doable. Take the time to sit down with the problem sets and figure them out. Exams are very doable and fair. I really ended up enjoying everything by the end.	CS-106A
0	This class was really fun; however, you cannot fall behind on work or you will get lost.	CS-106A
0	Take it!!! I was really nervous about taking this course but it's so well taught and has so many amazing resources to ensure that all students succeed!	CS-106A
0	I had no CS experience, and 106a was very manageable and quite fun. The class is so organized with tons of extra resources set up to support you. The lectures are very comprehensive with tons of examples. You get a lot of practice material for the midterm and final, both of which are very similar to the practice exam that they give you.	CS-106A
0	great, kind, thorough into to programming	CS-106A
0	Take this course with your friends! You can go to classes together and it'll motivate you to do better in the course. It doesn't matter if you've never coded before, you can still learn but go to office hours if you need help even if its on the first week. Also, stick to the pace! Always aim to submit before the late days but if you need to use it that's ok too!	CS-106A
0	As someone who has no experience with coding, this course was difficult but amazing. I feel like I learned so much. Despite not performing well on the final and struggling through the last few assignments, I am so grateful to have taken it.  You feel so accomplished.	CS-106A
0	This is a fantastic introductory course for people who have no coding experience. Nick is a fantastic lecturer, and class is always so engaging. I appreciate how he incorporates humor and quirk into his lectures. The gradual progression of the course material is so intentional in the sense that it builds off of previous knowledge. The homework assignments are very straight-forward and oftentimes the data being processed is very interesting.	CS-106A
0	If you have interests in coding, take this course. If you do not like coding but are required to take this course for your major, you will probably not enjoy it because of the nature of the subject, but the instruction is great. The environment of this course if very understanding and I have never been made to feel stupid for not understanding something.	CS-106A
0	Absolutely take this class! It is a great introduction to coding and a Stanford must.	CS-106A
0	This is a great class for figuring out if you want to do computer science.	CS-106A
0	Don't fret!  This isn't bad.  But, be prepared to work moderately hard.  Nothing was too difficult though.	CS-106A
0	This class is made really well to make the students get interested in CS.	CS-106A
0	Loved it	CS-106A
0	Nick is a fantastic lecturer, and Juliette and the Section Leaders all work so hard to make sure you can do your best. It's all very approachable and collaborative. It's very easy to skip lectures or even get distracted on your laptop during in-person class, but you really shouldn't because the lectures are so helpful. People say you can be a complete beginner and still thrive in this class, and that is absolutely true!	CS-106A
0	Great teaching instructions, material is interesting and informative, assignments can be rough and frustrating but results are often very fulfilling and cool	CS-106A
0	If you are interested in CS, take it. If not, I don't think it's worth the stress.	CS-106A
0	This is a great course if you've never done any coding before. It starts off with the basics and by the end of the quarter, you will have a good understanding of python and coding. The instructors are very helpful as well and really want to see you succeed.	CS-106A
0	This is a great course for being introduced to programming and computer science. If you have a programming background you probably don't need to take this, but it still can be useful.	CS-106A
0	It was a very fun class and I would recommend you take it.	CS-106A
0	This is great course as an introduction to coding in general and Python in particular. Weekly HWs which can be long but are well structured and important to learning the concepts taught in class.I have MATLAB experience so this was quite easy for me. I spent about 10 hours per week in total on this class. Someone brand new to CS would spend considerably more.	CS-106A
0	Great course! Learned a lot and showed that coding is a lot more accessible and less scary than it might seem.	CS-106A
0	do it	CS-106A
0	This course and its level of difficulty is completely dependent on your comfort with math and if you have previous experience with cs. This class is not very accessible to non-stem majors unless they have taken high-level math classes. The instruction can sometimes be spotty as Nick does not understand that some things must be explained more in depth and this can make it so you have to do a lot of self-teaching. Section is helpful if you have a good TA.	CS-106A
0	Great introductory course. The instruction is great, and there is tons of support at all times, especially when the material becomes difficult.	CS-106A
0	Take it with Nick Parlante. He is literally king energy. Super thorough in his instruction and really funny. Assignment's instructions are hard to understand and unclear at times, but if you know what it is asking, it will literally take you 45 minutes to do the whole thing.	CS-106A
0	You get out what you put in! Make the most of LaIR from the beginning!	CS-106A
0	This is a great class for anyone who has zero background of coding experience. The curriculum is well constructed and projects are super fun with detailed instructions. Sections are great and office hour is available.	CS-106A
0	great course, would recommend	CS-106A
0	"If you aren't interested in CS I probably wouldn't take it. I thought I should take a ""Stanford CS Class"" because of notoriety. In hindsight, I don't care how great the class is, if you don't care for the subject you won't want to be spending 15 hours a week on it."	CS-106A
0	It's a classic for a reason. Great instruction and a culture of helpfulness amongst students taking it.	CS-106A
0	Excellent course, very beginner friendly and accessible to people who haven't done coding before. Great teaching team. Mind as well take it, you're at Stanford.	CS-106A
0	I am not a CS major, and I absolutely loved the class! Nick Parlante is an amazing lecturer!! I can't rave about this class enough.	CS-106A
0	I would highly recommend taking it. It is a great intro to cs and you will learn a lot.	CS-106A
0	You can take this class even if you've never taken CS or aren't a CS major. Sometimes the HW questions can be hard to understand what they're asking, but Lair and SL's are extremely helpful. It's accurate to being 5 units.	CS-106A
0	If you have no experience at all like me you are guarenteed a B in this class. If you put in the work and time then you will get an A for sure. USE LAIR!! Overall, good class but for an intro class definitely moves way too fast	CS-106A
0	Its a great class! Its a lot of work but definitely take it! The teaching team is incredible. They make it worthwhile in and of itself.	CS-106A
0	Would 100% recommend for everyone, especially those that have no experience with coding!	CS-106A
0	It's a fantastic introduction to the coding world. As someone who had zero coding experience prior to the course, I was very intimidated at first however I quickly realized the welcoming nature of both the teaching staff and the course content itself.	CS-106A
0	Don't let yourself get behind because the class is very fast paced!	CS-106A
0	Great introduction to programming!	CS-106A
0	Take it for sure regardless of what you are interested in majoring in or studying. The things you learn in this class are very applicable to the real world and it's nice to learn at least a little bit about the fundamentals of programming.	CS-106A
0	Very good class, content and learning environment. Take it!	CS-106A
0	tough course for introductory class, make sure you don't fall behind, attend all lectures	CS-106A
0	This course is super well taught and fun. It's a wonderful introduction to coding. I definitely recommend taking it if you even have a sliver of interest in coding.	CS-106A
0	This class is hard if you don't have a background in programming, but there are a lot of resources available to help you. Make sure you will have time to take advantage of those resources (office hours, LAIR, etc) to get the homework done and do well on exams. Nevertheless, I learned a lot. I won't be continuing to higher div CS classes, but a humanities major interested in data visualization, I'm happy I didn't shy away from the class.	CS-106A
0	I would highly recommend this course. It is probably the most well structured class I have ever taken and each aspect (lecture, lecture note, section, and p-sets) taught me so much.	CS-106A
0	Definitely take out! This class is really well-taught and super interesting. Not having a coding background did not stop me from learning about the concepts in this course.	CS-106A
0	This is, as they say, friendly for students that have not taken any computer science class in the past. So I would recommend this class to any student.	CS-106A
0	This course is tough, but the instruction of nick is fantastic and despite struggling through the course i enjoyed lecture a lot!	CS-106A
0	This course is awesome. The problem sets can be frustrating at times, but as long as you pay attention in class you will have all the tools to complete them. Nick is an extremely intelligent professor and very fun to listen to.	CS-106A
0	A great class, definitely recommend it.	CS-106A
0	I had no idea what programming is about essentially, but after this class, I got really motivated to explore it more. It is pretty accessible, fun, and engaging. Start your homeworks with ample time so you can get help and make sure you understand everything along the way.	CS-106A
0	Very easy intro computer science class. The assignments are fun and the professor is excellent.	CS-106A
0	This is probably the best-taught class I have ever taken and certainly my favorite class at Stanford so far. I had no coding experience coming into the class, but the way the class was taught was so approachable that it made me feel that I was being guided every step of the way.	CS-106A
0	I feel like this class moves too fast to actually be able to retain what you're learning.	CS-106A
0	A great intro class into CS. Stay on top of your homework and try to start it early.	CS-106A
0	TAKE THIS CLASS!! Nick is an amazing instructor and keeps class so interesting. It's genuinely catered to beginners and those who have no experience with coding, and by the end you get a really strong foundation in Python as well as a deeper understanding of how computers work which is useful for practically any field.	CS-106A
0	I think it gives you a really good background about how to approach coding problems. The p-sets can definitely be challenging but with hard work, you should be able to do it!	CS-106A
0	Definitely doable.	CS-106A
0	You don't have to know anything about coding to take this course.	CS-106A
0	They do a great job of explaining the course and the work. However, it is still pretty difficult if you haven't done any coding previously. It's like learning another language. Lair is extremely helpful.	CS-106A
0	To be honest I took the course as a prerequisite to a prerequisite to the course of my interest. But it turned out to be a real gem. The course is matured and well taught. I knew something about Python before however it helped reveal some lacunas in my understanding. Please pay attention to Nick` s remarks and links shared: if he pays attention to something in the past it` s really cool and gives you a perspective of CS evolution in the last few decades. Nick can teach you on outdated soft (Tkinter) if it` s the best available learning path. Be ready  for that strange feeling after the course when reality will dissolve into pixels, packets, decomposition and dicts!	CS-106A
0	Regardless of if you are planning to be a computer science major or not, I would absolutely recommend this course! The teaching staff is extremely open and helpful, the concepts are manageable to grasp, and the assignments are reasonable.	CS-106A
0	Great course! Pay attention to detail during exams, small mistakes can get you docked a lot of points. get started on psets early, there's lots of resources for help but it's less stress the earlier you start. Overall, very fun to learn and empowering, especially if you haven't taken a CS course before.	CS-106A
0	I won't lie and say that this class is easy. But if put in the time and dedication, the material is given to you in a way that allows you to succeed. Read the homeworks carefully. If you've never taken a single coding class before like me, it can be intimidating in the beginning... but hang in there. You'll be doing some really cool stuff by the end.	CS-106A
0	If you have no programming experience, DONT WORRY! This class is the perfect intro - I went from nothing and feel like I'm very proficient in python. Also inspired to take 106B even though it doesn't count for my major.	CS-106A
0	Very good class for intro to CS. Not much else to say here. Honestly, essential to the Stanford Experience regardless of interest!	CS-106A
0	This is a great class that gives you important skills	CS-106A
0	Take it if you have any curiosity pertaining to computer science but limited experience.	CS-106A
0	This course is very accessible to those who have little to no prior experience with coding or programming. Nick Parlante keeps lectures relatively jovial.	CS-106A
0	This class isn't as approachable as many people make it out to be, especially if you don't have a good technical background. If you don't have a technical background at all, I recommend prioritizing this class for the quarter. You should be fine then.	CS-106A
0	Must take. It's worth trying, even if programming isn't in your future plans. Can be very difficult and frustrating but it's a great way to build a new form of thinking and push your abilities of problem-solving. LaIR is incredible and should definitely be used, especially for more challenging assignments. Practice exams and materials (warm-ups) are phenomenal resources, especially for exams. Thus, exams are manageable for sure.	CS-106A
0	CS 106A is an incredibly well-organized course, and everyone at Stanford should take it. The course is quite easy, even for someone with no programming background, since it is so well-organized and there is a wealth of support. For those with programming experience, it won't hurt to take the course, but it definitely will be very straightforward. It doesn't prepare you that well for CS 106B, but provides a good, basic overview of CS. If you take 106A and love it, however, that doesn't mean you'll love all of CS E 106A is meant to draw you into CS with exciting, visually appealing, and relatively easy problem-solving assignments. Overall, highly recommend, and don't be scared of it!	CS-106A
0	I recommend the course if the student is interested in Computer Science. The course is very informative and one will not leave disappointed with the amount of knowledge that is gained from the course.	CS-106A
0	It is somewhat beginner friendly, but still a great class to take. Also time consuming.	CS-106A
0	There's lots of resources to help you if you get stuck in this course. This class is suitable to those with no coding experience. The examples in class are much easier than the homework, but there's lots of support for you as well.	CS-106A
0	I think everyone should take this class because it's a great foundation to CS and Nick is a great lecturer.	CS-106A
0	This class is engaging, but is extremely fast-paced without much individualized support at all. Section leaders do not offer office hours, LaIR is only offered at night and has very long wait times, and the only time to ask questions during class is after lecture.	CS-106A
0	"It's a really fun introduction to programming, but I think sometimes it can be hard to fathom how the programs you are writing can be scaled to the ""real world"" of programming."	CS-106A
0	This is not a beginner friendly course if you tend to learn slowly. The class is fast paced and hard, but if you understand and remember everything, you will learn a lot; still, you will learn a decent amount regardless. The assignments are time consuming, but the slides/notes provided for lecture are detailed and clear to read.	CS-106A
0	This was such a great introduction to computer science! I loved this class and the assignments were all fun.	CS-106A
0	Staff is very nice and understanding. The course does get harder as the quarter starts to wrap up however i think youEll be okay if you stay on top of your work. It can really bite you in the behind if you slack off.	CS-106A
0	If you've had substantial programming experience in the past, you should talk to someone in the CS department about whether or not you should take this class. There's a chance that you should skip this class and go straight to CS 106B. This class is designed for people who don't have any programming experience. I came into this class with ~5 years professional software engineering experience. While I absolutely do not regret taking CS 106A, if you are in a similar situation, you may want to consider skipping ahead to CS 106B.	CS-106A
0	Great overview of the Python programming language. Age-old wisdom, but you get out of it what you put into it. Certainly a course that has a strong, consistent cadence. Quite easy to loose touch with the weekly rhythm and fall behind. Be diligent with keeping up with lectures.	CS-106A
0	I would not recommend this course to beginners in CS. This course is very challenging and should have prerequisites. The class moves very fast and is not easy to keep up with unless you are very on top of the material.	CS-106A
0	I am a humanities person but still find the class to be enjoyable. This is not my first CS class, but some of the concepts still moderately challenged me. Everyone is given enough resources to succeed in the class, which I greatly appreciate.	CS-106A
0	Definitely worth taking to pick up some basic skills--it's very approachable even if you have no coding experience, the homework assignments match the content covered in class pretty well, and Nick is an engaging instructor who goes at a pace that's very easy to follow. Worth it for anyone in any major and probably the only enjoyable large introductory course I have taken at Stanford so far.	CS-106A
0	Take this class. The teaching is incredible and the material is super interesting. I think everyone at Stanford should take CS106A.	CS-106A
0	This class in very interesting! It starts with a simple robotic game and will make you gradually learn and fall in love with programming. If you want to learn some simple but useful coding, I suggest to take this class!	CS-106A
0	Take it for sure even if you have no programming background or even a desire to go into CS. I think it is catered to beginners very well. The professor is excellent and so is the entire teaching team. There are also a lot of helpful resources like LaIR.	CS-106A
0	I highly recommend 106A, it is structured in a way that is easy to understand both for non-CS majors and people who have never programmed before. The professors are very dynamic and great at their job. I think you will enjoy it a lot!	CS-106A
0	If you have no coding experience, you will have to do some additional work. Clear your plate for this course because it takes a lot of your time.	CS-106A
0	This is a great class, and I would highly recommend!	CS-106A
0	Great course. No matter what major you are in, coding and python in general trains your logic and helps you think better.	CS-106A
0	Very good class, taught at a good pace but a lot of work.	CS-106A
0	It's a great course!	CS-106A
0	TAKE THIS CLASS! 106A is an incredible course for anyone, regardless of your major or background (I had zero previous experience coding before 106A). The instruction is fantastic, the programming is fun, and Python is an incredibly useful skill to have. Nick is extremely knowledgeable and makes lectures very fun, and the weekly homework assignments are fairly easy because the concepts are so well-taught. Definitely my favorite class at Stanford so far!	CS-106A
0	I would say that if it's your first time coding, this class is great for beginners but definitely requires extra practice like going over the lessons and working over the experimental server. It's definitely doable, but LaIR is a great resource.	CS-106A
0	Standard intro CS course... dedicate time to it, and it's very doable!	CS-106A
0	For someone who has never taken CS before, I found the class to be somewhat difficult. Be prepared to put in quite a bit of work but the end result is very rewarding.	CS-106A
0	Take this course because it provides an accessible introduction to CS and leaves you with real skills.	CS-106A
0	CS 106a is a great course to take if you're looking for an introduction to programming. The homework takes a while to complete some weeks but if you start early and designate some time to it, you can definitely get it done early. Section can be a bit un-useful at times, but I do appreciate the section leaders' dedications to our learning. The midterms and finals can feel like a bit of a memorization game rather than a test on programming knowledge due to the fact that you don't get to run your code.	CS-106A
0	Take this class! I came in with zero coding experience, but I'm quite confident in my coding ability now and am honestly inspired to take more CS classes in the future. Dr. Parlante is a great instructor.	CS-106A
0	Take this class! As long as you don't get behind on lectures this class is very easy to succeed in, and is super cool to learn about coding.	CS-106A
0	Stay on top of lectures	CS-106A
0	Take it if you want to learn the basics of coding! I think it's very well taught and the teaching team has set up a great system in the form of sections and additional sessions to ensure you get the necessary help	CS-106A
0	I really enjoyed this class and I believe it has definitely prepared me to pursue the next step in my computer science education. I believe I can actually implement some of the things I learned in this class at my place of work. While I am still a CS novice programmer, I couldn't have asked for a more supportive environment to master the fundamentals needed to more up the computer science complexity curve.	CS-106A
0	Find a group to work on psets with!	CS-106A
0	Great class, take it even if you are not interested in CS!	CS-106A
0	Do take it! Prof. Parlante is very good at teaching the class and the slew of TAs are there to help you if you need it. A very good intro to Python and everything was explained from the base level upwards (no prior knowledge required at all, and this is coming from a complete CS noob like me).	CS-106A
0	Excellent course - a must-take for beginners interested in computer science!	CS-106A
0	Nothing	CS-106A
0	Study hard for the final and do good	CS-106A
0	I would take this class even if you have absolutely no idea how to do any form of coding.	CS-106A
0	Must-take for any student.  Coding python is a great skill to know and CS106A is a great, not super hard class.	CS-106A
0	Take it! You might find it super enjoyable. But don't start assignments too late.	CS-106A
0	This is an amazing course that I think every Stanford student has to take - a no brainer for sure, even for humanities focused students who might want a fun class in STEM/CS.	CS-106A
0	The course is extremely well taught, but it starts out a little difficult as you get the hang of programming. As you get more experienced, though, the class and assignments get easier. Truly an introductory course.	CS-106A
0	Great class if you have no experience coding.	CS-106A
0	I really struggled with this class even while attending every lecture and watching the recorded lectures, and I'm not sure how else I could have done better, because LAIR was not very helpful when I went.	CS-106A
0	Definitely take it! Took it with some prior coding experience (did not think I would have felt confident enough to go straight to 106B) and there's still a lot you can learn. I got through just fine by looking at the lecture notes. P-sets are interesting to work on (watch out for Babynames, that's longer) but occasionally instructions may be slightly unclear E just ask for clarification. Overall would 100% take again.	CS-106A
0	Great introduction to python, though the pace of the course is perhaps a little bit slow	CS-106A
0	Everyone should take it.	CS-106A
0	very good intro class, especially if you have no experience in coding. well taught and nick makes it easy to understand	CS-106A
0	Good motivation to begin learning programming--I recommend doing a lot of the learning on your own and use the notes as a resource to complete the homeworks.	CS-106A
0	Incredible class! Very well taught, engaging, homework assignments are manageable and fun!	CS-106A
0	super helpful	CS-106A
0	its a great way to learn a different type of material	CS-106A
0	pray u get a understanding SL tbh but nick is greatttt	CS-106A
0	There is virtually nothing to be said about this class that has not been said before. I went in skeptically suspecting that the class wasn't as good as people hyped it up to be, but all of my expectations were met (and more). I love Nick!	CS-106A
0	Great intro level coding class. Very manageable and tests are always fair/you know what to expect. Nick Parlante is a great lecturer -- very engaging and easy to understand.	CS-106A
0	absolutely	CS-106A
0	The lectures were amazing and the section leaders are extremely helpful. I was not used to the fast-paced nature of the lectures and homework assignments and had a difficult time adjusting because I was taking other heavy classes. Be prepared to dedicate a lot of time to this class.	CS-106A
0	It helped me learn to code, and I recommend it I think if this is down your lane of interest and bandwidth hopefully	CS-106A
0	Really interesting course	CS-106A
